MLocID,StationDes,Lat_DD,Long_DD,Eco3,COMID,rdden_km_km2,xings_km2,P_AgLand,P_Urban21Land,mines,grvl_mn_km2,P_canal,rd_Status,xing_Status,Ag_Status,Urb21L_Status,mines_status,gmines_status,canal_status,GIS.status_2020,WorE,Disturb.score,BPJ_final,Ref2020_FINAL,owner
35823-ORDEQ,GUMBOOT CR AT RM 0.4,45.17725476,-116.8800605,BM,24224875,2.443902852,0.145032031,0,1.169473873,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35824-ORDEQ,LIMBER JIM CR AT RM 1.0,45.09798975,-118.3319977,BM,23428900,2.55676314,0.39952696,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35825-ORDEQ,LITTLE MINAM R AT RM 1.3,45.3839508,-117.6719473,BM,23437017,0.115486474,0,0,0,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,E,1,Score,YES,DEQ
35826-ORDEQ,LONG CR AT RM 28.7,44.6771042,-118.962,BM,23681105,2.98586443,0.579999738,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35827-ORDEQ,LITTLE SNOWSHOE CR AT MOUTH,44.16125003,-119.2342659,BM,24007840,3.510932041,1.814058957,0,1.481055097,0,0,0,0,2,1,1,1,1,1,Trash,E,NA,NA,Trash,DEQ
35828-ORDEQ,MEADOW CR AT RM 18.0,45.29281607,-118.6200162,BM,23428736,3.177047201,0.563915604,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35829-ORDEQ,BURNT R MF AT RM 4.8,44.51267623,-118.2830691,BM,24200361,3.902139322,1.273753513,0,0.142183615,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35830-ORDEQ,MILK CR AT MOUTH,45.91324783,-117.8826704,BM,23442275,0.122459709,0,0,0.356615807,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,E,2,Score,YES,DEQ
35831-ORDEQ,PINE CR N AT RM 14.4,45.087054,-116.896823,BM,24192678,1.763000524,0.635699042,0,1.317334138,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35832-ORDEQ,NICOLL CR AT RM 3.7,43.68746073,-119.7194292,BM,24018013,1.876989056,0.199197998,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35833-ORDEQ,PEAVINE CR AT RM 1.1,45.73507197,-117.0843861,BM,23442623,3.205915942,0.422846734,0.092159906,0,0,0,0,0,0,0,1,1,1,1,NO,E,NA,NA,NO,DEQ
35834-ORDEQ,PELICAN CR AT RM 2.9,45.38033879,-118.2768905,BM,23429816,2.822440797,0.418198318,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35835-ORDEQ,SHEEP CR AT RM 5.1,45.06117836,-118.4550838,BM,23428846,4.043883532,0.597532192,0,5.20E-05,1,0,0,0,0,1,1,0,1,1,NO,E,NA,NA,NO,DEQ
35836-ORDEQ,SILVER CR AT RM 58.0,43.90768894,-119.6411378,BM,24017981,2.481748096,0.527941293,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35837-ORDEQ,SILVER CR AT RM 57.8,43.90638667,-119.6448916,BM,24017981,2.494992669,0.513637064,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35838-ORDEQ,SUMMIT CREEK AT RM 6.1,44.17109649,-118.5691929,BM,23413613,2.917059141,0.506672659,0,2.509971082,0,0,0,0,0,1,0,1,1,1,NO,E,NA,NA,NO,DEQ
35839-ORDEQ,TEX CR AT RM 1.9,44.27926069,-119.2613316,BM,23823123,1.731829814,0.571755289,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35840-ORDEQ,TEX CR AT RM 1.8,44.27812659,-119.2631682,BM,23823123,1.734383942,0.570532021,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35841-ORDEQ,JOHN DAY R AT RM 273.8,44.30000693,-118.5493977,BM,23822691,2.996079142,0.517196793,0,2.074513718,0,0,0,0,0,1,0,1,1,1,NO,E,NA,NA,NO,DEQ
35842-ORDEQ,VAN ASPEN CR AT RM 4.9,44.2076464,-119.0008508,BM,24007276,3.498033259,1.555089029,0,0.020293982,0,0,0,0,2,1,1,1,1,1,Trash,E,NA,NA,Trash,DEQ
35843-ORDEQ,CHICKEN CR W AT RM 0.6,45.05439379,-118.4034474,BM,23429392,3.921521865,0.171238741,0,0.677850497,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35844-ORDEQ,CHICKEN CR W AT RM 0.1,45.06198133,-118.4010465,BM,23429392,3.889911366,0.166417041,0,0.800239503,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35845-ORDEQ,BEAR CR AT RM 0.1,45.53563319,-118.2353748,BM,23648876,1.217794851,0.030758252,0,0,0,0,0,0,1,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35846-ORDEQ,CAMP CR AT RM 0.4,45.57670042,-118.3178197,BM,23648960,0.850259166,0.037226894,0,0,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,E,1,Score,YES,DEQ
35847-ORDEQ,FIVE POINTS CR AT RM 8.9,45.42511388,-118.1578912,BM,23428578,1.11984493,0.108568438,0,0,0,0,0,1,0,1,1,1,1,1,NO,E,5,Score,YES,DEQ
35848-ORDEQ,JARBOE CR AT RM 5.2,45.797,-117.8555419,BM,23428382,2.159136746,0.12724589,0.443291172,0,0,0,0,0,0,0,1,1,1,1,NO,E,NA,NA,NO,DEQ
35849-ORDEQ,LITTLE SUMMIT CR AT RM 1.5,44.35337363,-119.9787911,BM,24515894,2.995004941,0.638328017,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35850-ORDEQ,LITTLE ROCK CR AT RM 6.8,45.20533153,-118.1405794,BM,23428998,3.912793862,0.636156596,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35851-ORDEQ,CROOKED R NF AT RM 39.1,44.30808833,-120.2337988,BM,24516374,2.512627935,0.51133206,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35852-ORDEQ,NEWSOME CR AT RM 7.1,44.07275468,-120.5358627,BM,24515660,2.370135858,1.272871917,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35853-ORDEQ,MEACHAM CR NF AT RM 5.3,45.55412061,-118.2011122,BM,23648604,0.620638095,0,0,0,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,E,2,Score,YES,DEQ
35854-ORDEQ,PETERSON CR AT RM 2.7,44.36917815,-120.1427095,BM,24515948,2.198732519,0.689731281,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35855-ORDEQ,PORTER CR AT RM 1.1,44.3414764,-120.0802343,BM,24516356,2.634540351,0.525073648,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35856-ORDEQ,SPRING CR (RM 2.0) TRIB AT RM 0.5,45.34396038,-118.294032,BM,23429918,4.157272883,1.75346309,0,4.50436285,0,0,0,0,2,1,0,1,1,1,Trash,E,NA,NA,Trash,DEQ
35857-ORDEQ,THOMAS CR AT MOUTH,45.68711105,-118.2039733,BM,23648682,2.209028728,0.180495641,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35858-ORDEQ,VINEGAR CR AT RM 0.4,44.60538153,-118.5293389,BM,23681429,2.756714595,0.426240688,0,0,3,0,0,0,0,1,1,0,1,1,NO,E,NA,NA,NO,DEQ
35859-ORDEQ,WOLF CR AT RM 8.4,44.24329163,-119.8294873,BM,23708963,3.37179218,0.648305959,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35860-ORDEQ,BEECH CR AT RM 11.1,44.52165393,-119.0382374,BM,23822765,2.254742548,0.806660468,0,1.591585443,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35861-ORDEQ,ROCK CR AT RM 16.6,44.4133202,-119.8230829,BM,23821873,2.134834157,0.242646595,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35862-ORDEQ,VANCE CR AT RM 0.5,44.28478993,-118.9700301,BM,23824439,3.17350345,0.211953095,0,1.116108309,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35863-ORDEQ,CANYON CR AT RM 17.9,44.22205745,-118.8583564,BM,23822523,2.050847616,0.420004259,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35864-ORDEQ,ROBA CR AT RM 3.3,44.2626494,-119.9813159,BM,23709985,2.355463373,0.654268283,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35865-ORDEQ,DIXIE CR AT RM 5.2,44.52634956,-118.7036773,BM,23822719,2.885599904,0.397550253,0,0.025483614,1,0,0,0,0,1,1,0,1,1,NO,E,NA,NA,NO,DEQ
35866-ORDEQ,FOX CANYON AT RM 1.7,44.248044,-120.1322227,BM,24516018,2.223414621,0.631887575,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35867-ORDEQ,BRIDGE CR AT RM 0.2,44.5848194,-118.5085234,BM,23682295,4.232911789,0.787851332,0,2.925443677,1,0,0,0,0,1,0,0,1,1,NO,E,NA,NA,NO,DEQ
35868-ORDEQ,SUGAR CR AT RM 4.6,44.2237248,-119.8114863,BM,23708947,2.587343229,0.445351342,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35869-ORDEQ,COTTONWOOD CR AT RM 2.5,44.47799714,-119.6327354,BM,23821893,1.053053629,0.20186605,0,0.266736838,0,0,0,1,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35870-ORDEQ,CABIN CR AT RM 0.4,44.92436637,-119.3594581,BM,23672897,1.681508822,0.289370691,0,1.683952446,0,0,0,0,0,1,0,1,1,1,NO,E,NA,NA,NO,DEQ
35871-ORDEQ,CRANE CR AT RM 1.3,44.1493324,-118.3850171,BM,23415007,2.704323557,0.559811394,0,1.300956402,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35872-ORDEQ,REYNOLDS CR AT RM 4.1,44.41998819,-118.5220009,BM,23822701,2.01327198,0.132575004,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35873-ORDEQ,LITTLE MALHEUR R AT RM 21.6,44.24969873,-118.3108977,BM,23413079,0.786289646,0.242059968,0,0.426123881,0,0,0,1,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35874-ORDEQ,ANTELOPE CR AT RM 2.7,44.12908838,-118.8740099,BM,24007238,3.110205809,0.808605877,0,0.06840254,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35875-ORDEQ,CAMP CR AT RM 3.5,44.0546982,-119.0120988,BM,24007370,3.096447276,0.411237052,0,1.106748632,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35876-ORDEQ,DODSON CR AT RM 0.2,43.7953652,-119.6494218,BM,24017949,2.122740504,0.381650256,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35877-ORDEQ,PAULINA CR AT RM 4.9,43.72534078,-121.4252651,EC,23706414,0.995279584,0.050607031,0,0,2,0,0,1,1,1,1,0,1,1,NO,E,NA,NA,NO,DEQ
35878-ORDEQ,MEADOW CR AT RM 2.0,44.99917253,-117.1704896,BM,24193924,2.829897268,1.485939299,0,0,0,0,0,0,2,1,1,1,1,1,Trash,E,NA,NA,Trash,DEQ
35879-ORDEQ,PINE CR E AT RM 8.2,44.94497967,-117.1079855,BM,24192716,3.09638443,0.598486257,0,0.298144983,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35880-ORDEQ,DUCK CR AT RM 3.1,45.07771241,-116.9501344,BM,24193712,2.204136456,0.582530992,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35881-ORDEQ,BEAVER CR AT RM 14.2,45.13464433,-118.1932526,BM,23428952,1.887387181,0.203468262,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35882-ORDEQ,MALLORY CR AT MOUTH,44.9729308,-119.2842807,BM,23671495,1.668196505,0.247767,0,0.583056016,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35883-ORDEQ,MCCULLY CR AT RM 8.8,45.21552453,-117.1470312,BM,24223883,0,0,0,0,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,E,1,Score,YES,DEQ
35884-ORDEQ,ROUGH CR AT RM 1.2,43.70136097,-119.6762839,BM,24018007,2.083382332,0.326622721,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35885-ORDEQ,WALLOWA R WF AT RM 4.2,45.21999423,-117.2361967,BM,23437457,0,0,0,0,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,E,1,Score,YES,DEQ
35886-ORDEQ,BAKER CR AT RM 6.5,45.22828514,-123.2742146,WV,23796615,4.316605775,1.019322374,11.62107406,4.513613399,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
35939-ORDEQ,"Imnaha River, Middle Fork site at 6200 ft. elevation.",45.14013136,-117.1694755,BM,24224291,0,0,0,0,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,E,1,Score,YES,DEQ
35940-ORDEQ,Deadman Canyon Creek off foot trail at 6400 ft. elev.,45.09875291,-117.120566,BM,24224943,0,0,0,0,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,E,0.5,Score,YES,DEQ
35951-ORDEQ,Cottonwood Creek south of Dayville at 5228 elevation,44.39028,-119.69524,BM,23821911,2.264154763,0.742919973,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
35952-ORDEQ,"Rock Creek at 6800 ft. elevation, trib. to Ltl. Malheur River",44.31249713,-118.3157958,BM,23414837,0,0,0,0,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,E,1.5,Score,YES,DEQ
35953-ORDEQ,"South Bullrun Creek at 6209 ft. elevation, trib. to Little Malheur River",44.29245508,-118.3000091,BM,23417413,0,0,0,0,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,E,1,Score,YES,DEQ
36195-ORDEQ,Burnt River at Unity Reservoir Dam,44.50365486,-118.1773179,BM,24200221,2.731895754,0.83268828,0.058367401,1.091382163,13,0.003734028,7.438704996,0,0,0,1,0,0,2,Trash,E,NA,NA,Trash,DEQ
37122-ORDEQ,Snow Creek (USFS),44.68359833,-118.4618483,BM,24200939,3.881856795,2.526296449,0,0,1,0,0,0,2,1,1,0,1,1,Trash,E,NA,NA,Trash,DEQ
37123-ORDEQ,South Fork Burnt River (DEQ/USFS),44.40723836,-118.300572,BM,24200401,3.199811245,0.574847796,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
37128-ORDEQ,"Burnt River at Lime, OR (DEQ)",44.41086134,-117.3077511,BM,24199905,1.919122054,0.58260819,1.295650788,1.087971208,41,0.001822929,6.830857281,0,0,0,1,2,0,2,Trash,E,NA,NA,Trash,DEQ
37150-ORDEQ,Sam Creek @ 560 ft5. elevation (Siuslaw Basin),44.16439668,-123.9490085,CoRa,23890628,2.427078246,0,0,3.406068775,0,0,0,0,1,1,0,1,1,1,NO,W,NA,NA,NO,DEQ
37151-ORDEQ,Sam Creek @ 1080 ft. elevation (Siuslaw Basin),44.17339949,-123.9545911,CoRa,23890628,2.978632472,0,0,5.70849095,0,0,0,0,1,1,0,1,1,1,NO,W,NA,NA,NO,DEQ
37152-ORDEQ,Wilhelm Creek at 700 ft. elevation (Siuslaw Basin),44.1437518,-123.9816533,CoRa,23889898,1.143926059,0,0,3.843502399,0,0,0,1,1,1,0,1,1,1,NO,W,NA,NA,NO,DEQ
37153-ORDEQ,Wilhelm Creek at 280 ft. elevation (Siuslaw Basin),44.124289,-123.967084,CoRa,23889898,0.893994292,0,0.013364345,2.115332445,0,0,0,1,1,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
37154-ORDEQ,North Fork Siuslaw River at 120 ft. elevation (Siuslaw Basin),44.10182832,-123.9364423,CoRa,23889894,1.738929012,0.227076616,0.118352318,4.329897934,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
37155-ORDEQ,North Fork Siuslaw River at 200 ft. elevation (Siuslaw Basin),44.1326322,-123.9139224,CoRa,23889896,1.671919923,0.268795527,0.149181743,3.840392812,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
37156-ORDEQ,North Fork Siuslaw River at 130 ft. elevation (Siuslaw Basin),44.1171274,-123.9284012,CoRa,23889896,1.732092688,0.253926797,0.163404263,4.16100664,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
37157-ORDEQ,North Fork Siuslaw River at 80 ft. elevation (Siuslaw Basin),44.09197064,-123.9558791,CoRa,23889890,1.690158601,0.224635449,0.731161323,4.140705486,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
37158-ORDEQ,North Fork Siuslaw River at 40 ft. elevation (Siuslaw Basin),44.0759229,-123.9633223,CoRa,23889890,1.6673556,0.229306257,0.79111863,4.139464772,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
37159-ORDEQ,North Fork Siuslaw River at 50 ft. elevation (Siuslaw Basin),44.08328767,-123.9691204,CoRa,23889890,1.674019812,0.232557058,0.787308292,4.133379208,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
37160-ORDEQ,Siuslaw River at 30 ft. elevation (Siuslaw Basin),44.07707415,-123.9580857,CoRa,23889888,1.663111559,0.234377632,0.845900694,4.084898634,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
37161-ORDEQ,North Fork Siuslaw River at 160 ft. elevation (Siuslaw Basin),44.12208366,-123.9196913,CoRa,23889896,1.725525975,0.262133995,0.168685672,4.124725719,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
37162-ORDEQ,Siuslaw River at 400 ft. elevation (siuslaw Basin),44.15265648,-123.9476826,CoRa,23890000,2.413227081,0.144318887,0,4.475909267,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,NO,DEQ
37163-ORDEQ,Porter Creek at 600 ft. elevation (Siuslaw Basin),44.11836201,-123.9413023,CoRa,23889996,1.621136814,0,0,4.331806685,0,0,0,0,1,1,0,1,1,1,NO,W,NA,NA,NO,DEQ
37164-ORDEQ,Porter Creek at 120 ft. elevation (Siuslaw Basin),44.15302348,-123.9687475,CoRa,23889996,2.103767783,0,0,6.963082293,0,0,0,0,1,1,0,1,1,1,NO,W,NA,NA,NO,DEQ
37165-ORDEQ,McLeod Creek at 80 ft. elevation (Siuslaw Basin),44.07278465,-123.932866,CoRa,23889976,1.541635283,0.120094154,0,2.954356596,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,NO,DEQ
37166-ORDEQ,McLeod Creek at 260 ft. elevation (Siuslaw Basin),44.09393328,-123.8986703,CoRa,23889976,1.628447593,0,0,2.973605965,0,0,0,0,1,1,0,1,1,1,NO,W,NA,NA,NO,DEQ
37167-ORDEQ,McLeod Creek at 310 ft. elevation (Siuslaw Basin),44.09631817,-123.8919174,CoRa,23889976,1.471336932,0,0,4.242952194,0,0,0,0,1,1,0,1,1,1,NO,W,NA,NA,NO,DEQ
37168-ORDEQ,McLeod Creek at 120 ft. elevation (Siuslaw Basin),44.07572589,-123.9185903,CoRa,23889976,1.352524484,0.068565943,0,2.375589478,0,0,0,0,1,1,0,1,1,1,NO,W,NA,NA,NO,DEQ
37169-ORDEQ,Condon Creek at 195 ft. elevation (Siuslaw Basin),44.08733738,-123.9840281,CoRa,23889904,1.291006574,0.201251786,0,2.598910765,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,NO,DEQ
37170-ORDEQ,Condon Creek at 360 ft. elevation (Siuslaw Basin),44.10062935,-123.9853587,CoRa,23889904,0.877209843,0,0,1.927561647,0,0,0,1,1,1,0,1,1,1,NO,W,NA,NA,NO,DEQ
37174-ORDEQ,Big Elk Creek at 160 ft. elevation (Big Elk Creek Sub-basin),44.54833431,-123.724175,CoRa,23880696,2.536588027,0.48267943,3.323232402,3.086064191,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
37175-ORDEQ,Big Elk Creek at 80 ft. elevation (Big Elk Creek Sub-basin),44.5616229,-123.7746745,CoRa,23880690,2.607835138,0.446430457,2.722218754,3.35674504,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
37176-ORDEQ,Big Elk Creek at 1040 ft. elevation,44.50255861,-123.6079133,CoRa,23882194,3.44038656,0.705019741,0,10.00409132,0,0,0,0,0,1,2,1,1,1,Trash,W,NA,NA,Trash,DEQ
37177-ORDEQ,Spout Creek at 260 ft. elevation (Big Elk Creek Sub-basin),44.55201565,-123.6876587,CoRa,23882154,3.390290723,0.834048232,0.667091647,2.424843186,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
37179-ORDEQ,Deer Creek at 260 ft. elevation (Big Elk Creek Sub-basin),44.58859112,-123.778249,CoRa,23882110,3.896894406,0.691957721,0,4.768856431,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,NO,DEQ
37180-ORDEQ,Deer Creek at 280 ft. elevation (Big Elk Creek Sub-basin),44.59368329,-123.7804145,CoRa,23882110,4.5287211,1.008039112,0,6.252001802,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,NO,DEQ
37181-ORDEQ,Cougar Creek (Deer Creek tributary) at 120 ft. elevation (Big Elk Creek sub-basin),44.56853467,-123.7708899,CoRa,23882108,2.771088979,0.312944969,0.042247566,3.745122056,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
37182-ORDEQ,Bear Creek at 200 ft. elevation (Big Elk Creek Sub-basin),44.61308738,-123.8203487,CoRa,23881098,3.054131141,0.292898672,0.347428127,4.542839429,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
37183-ORDEQ,Wolf Creek at 340 ft. elevation (Big Elk Creek Sub-basin),44.57763552,-123.7077149,CoRa,23882096,2.725138705,0.474023512,0,4.946297262,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,NO,DEQ
37185-ORDEQ,Morris Creek at 320 ft. elevation (Big Elk Creek Sub-basin),44.07437788,-124.0344733,CoRa,23890136,1.620661595,0,0,3.092515466,0,0,0,0,1,1,0,1,1,1,NO,W,NA,NA,NO,DEQ
37186-ORDEQ,"Big Elk Creek @ 1st Br. u/s of Elk City off CR 538, MP 3",44.60438822,-123.8520178,CoRa,23880676,2.640403847,0.453494378,2.840426606,3.36725881,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
37187-ORDEQ,"Big Elk Creek @ fishing camp off CR 538, MP 6.8",44.56600548,-123.836996,CoRa,23880684,2.653208797,0.461393688,2.628423468,3.41473131,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
37188-ORDEQ,"Big Elk Creek off CR 538, east of Salado Rd, MP 11.5",44.55308436,-123.7934658,CoRa,23880690,2.612054468,0.444375714,2.699569975,3.354284624,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
37189-ORDEQ,Big Elk Creek off CR 538 @ MP 15.5,44.55882242,-123.7497288,CoRa,23880694,2.550183978,0.464887889,3.131226353,3.22737861,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
37218-ORDEQ,No. Fk. Siuslaw River @ ODFW prop. (RM. 9.7 from Hwy. 126),44.05500557,-123.9901204,CoRa,23889884,1.619613828,0.214073795,0.934777267,3.875925793,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
37219-ORDEQ,Big Elk Creek @ Van Eck property,44.52373956,-123.6419515,CoRa,23880708,2.754649573,0.673920502,3.11788565,4.768130354,0,0,0,0,0,0,0,1,1,1,NO,W,NA,NA,NO,DEQ
37220-ORDEQ,Jackass Creek @ 200 ft. elev.,44.54351255,-123.7657917,CoRa,23882144,1.456356716,0,0,0,0,0,0,0,1,1,1,1,1,1,NO,W,NA,NA,NO,DEQ
37278-ORDEQ,Miami River (Upper) #002,45.62765916,-123.7900982,CoRa,23876311,0.506867265,0,0,0.066925829,0,0,0,1,1,1,1,1,1,1,Ref_GIS.candidate,W,1,Score,YES,DEQ
37279-ORDEQ,Mdl. Fk./No.Fk. Trask River #003,45.44332485,-123.425733,CoRa,23876619,2.69896144,0,0,0,0,0,0,0,1,1,1,1,1,1,NO,W,NA,NA,NO,DEQ
37280-ORDEQ,Jordan Creek #005,45.54919813,-123.4982899,CoRa,23875961,2.676333705,0.051174977,0,3.82459932,0,0,0,0,1,1,0,1,1,1,NO,W,NA,NA,NO,DEQ
37281-ORDEQ,Miami River #006,45.64463939,-123.7767063,CoRa,23876097,1.426709338,0.325781713,0,4.048270424,0,0,0,0,0,1,0,1,1,1,NO,W,NA,NA,NO,DEQ
37282-ORDEQ,Tillamook River #008,45.33919352,-123.8234811,CoRa,23876707,4.918807987,0,0,0,0,0,0,2,1,1,1,1,1,1,Trash,W,NA,NA,Trash,DEQ
37327-ORDEQ,"Powder River at Huckelberry Lane, Sumpter, OR",44.69872196,-118.1208843,BM,24208435,3.266334236,0.866149301,0,1.793586401,22,0.021125593,3.600087188,0,0,1,0,2,2,2,Trash,E,NA,NA,Trash,DEQ
37329-ORDEQ,Wolf Creek at Inlet to Wolf Creek Reservoir,45.0523928,-118.0187606,BM,24208053,3.368571872,0.545707087,0.102027663,0.225328434,0,0,8.674063558,0,0,0,1,1,1,2,Trash,E,NA,NA,Trash,DEQ
37336-ORDEQ,"Eagle Creek at New Bridge, OR",44.80170888,-117.1943841,BM,24207647,1.854667513,0.417782557,0.178219677,0.110635645,3,0,7.418477025,0,0,0,1,0,1,2,Trash,E,NA,NA,Trash,DEQ
37337-ORDEQ,Pine Creek at Holbrook Spur,44.92769758,-117.1642184,BM,24192746,0.849643461,0.34439709,0.89957255,0.31353608,4,0,0,1,0,0,1,0,1,1,NO,E,NA,NA,NO,DEQ
37417-ORDEQ,Cracker Creek d/s of Wind Creek ,44.7894838,-118.1942698,BM,24208455,2.19692578,0.433729822,0,0,12,0,0,0,0,1,1,0,1,1,NO,E,NA,NA,NO,DEQ
37422-ORDEQ,Powder River near Upper Timber Gulch,44.77685072,-117.2838913,BM,24207823,1.968712258,0.633173389,11.72263703,1.478573172,78,0.005978706,16.32965786,0,0,0,1,2,2,2,Trash,E,NA,NA,Trash,DEQ
37424-ORDEQ,North Powder River near Pond #1,45.01361706,-117.9317711,BM,24208085,1.819152787,0.596212111,9.342407533,1.354866867,4,0.003406926,23.8507797,0,0,0,1,0,0,2,Trash,E,NA,NA,Trash,DEQ
37425-ORDEQ,Wolf Creek 3.5 miles u/s of Wolf Creek Reservoir,45.0953,-118.0743,BM,24208071,4.106059898,0.556111667,0,0,0,0,0,0,0,1,1,1,1,1,NO,E,NA,NA,NO,DEQ
37428-ORDEQ,Clear Creek at Gulick Road,44.86608397,-117.0529233,BM,24192732,1.975021572,0.340534515,14.90685835,2.104899811,0,0,0,0,0,0,0,1,1,1,NO,E,NA,NA,NO,DEQ
