"","sampleId","taxonomyId","scientificName","levelId","levelName","otuName","splitCount"
"3841",175237,187,"Tanypodinae",20,"SubFamily","Tanypodinae",15
"3842",175237,223,"Simulium",23,"Genus","Simulium",4
"3843",175237,237,"Dicranota",23,"Genus","Dicranota",2
"3844",175237,278,"Cinygma",23,"Genus","Cinygma",8
"3845",175237,292,"Paraleptophlebia",23,"Genus","Paraleptophlebia",14
"3846",175237,303,"Ameletus",23,"Genus","Ameletus",4
"3847",175237,359,"Sialis",23,"Genus","Sialis",8
"3848",175237,419,"Sweltsa",23,"Genus","Sweltsa",1
"3849",175237,424,"Moselia",23,"Genus","Moselia",6
"3850",175237,441,"Soliperla",23,"Genus","Soliperla",3
"3851",175237,443,"Yoraperla",23,"Genus","Yoraperla",57
"3852",175237,450,"Doroneuria",23,"Genus","Doroneuria",2
"3853",175237,462,"Isoperla",23,"Genus","Isoperla",5
"3854",175237,484,"Micrasema",23,"Genus","Micrasema",24
"3855",175237,568,"Wormaldia",23,"Genus","Wormaldia",4
"3856",175237,633,"Hydrobiidae",19,"Family","Hydrobiidae",5
"3857",175237,646,"Pisidiidae",19,"Family","Pisidiidae",1
"3858",175237,652,"Nematoda",5,"Phylum","Nematoda",3
"3859",175237,671,"Atrichopogon",23,"Genus","Forcipomyiinae",1
"3860",175237,834,"Diphetor hageni",25,"Species","Diphetor",2
"3861",175237,909,"Zapada cinctipes",25,"Species","Zapada  cinctipes",7
"3862",175237,1188,"Despaxia augusta",25,"Species","Despaxia",10
"3863",175237,1190,"Visoka cataractae",25,"Species","Visoka",7
"3864",175237,1280,"Zapada columbiana",25,"Species","Zapada  columbiana",1
"3865",175237,1281,"Drunella grandis/spinifera",30,"Species group","Drunella  grandis  spinifera",9
"3866",175237,1305,"Tanytarsini",21,"Tribe","Chironominae",19
"3867",175237,1443,"Zapada frigida",25,"Species","Zapada  frigida",1
"3868",175237,1535,"Ceratopogoninae",20,"SubFamily","Ceratopogoninae",4
"3869",175237,1830,"Meringodixa chalonensis",25,"Species","Meringodixa",3
"3870",175237,2253,"Neoplasta",23,"Genus","Neoplasta",2
"3871",175237,2344,"Pristinicola",23,"Genus","Pristinicola",5
"3872",175237,2761,"Baetis tricaudatus group",30,"Species group","Baetis",7
"3873",175237,2789,"Acari",10,"SubClass","Arachnida",14
"3874",175239,128,"Heterlimnius",23,"Genus","Heterlimnius",2
"3875",175239,135,"Optioservus",23,"Genus","Optioservus",1
"3876",175239,183,"Diamesinae",20,"SubFamily","Diamesinae",3
"3877",175239,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",35
"3878",175239,187,"Tanypodinae",20,"SubFamily","Tanypodinae",2
"3879",175239,223,"Simulium",23,"Genus","Simulium",4
"3880",175239,237,"Dicranota",23,"Genus","Dicranota",2
"3881",175239,267,"Drunella doddsii",25,"Species","Drunella  doddsii",1
"3882",175239,271,"Serratella",23,"Genus","Serratella",1
"3883",175239,279,"Cinygmula",23,"Genus","Cinygmula",6
"3884",175239,285,"Rhithrogena",23,"Genus","Rhithrogena",7
"3885",175239,292,"Paraleptophlebia",23,"Genus","Paraleptophlebia",5
"3886",175239,419,"Sweltsa",23,"Genus","Sweltsa",6
"3887",175239,443,"Yoraperla",23,"Genus","Yoraperla",2
"3888",175239,450,"Doroneuria",23,"Genus","Doroneuria",1
"3889",175239,469,"Skwala",23,"Genus","Skwala",5
"3890",175239,491,"Glossosoma",23,"Genus","Glossosoma",9
"3891",175239,496,"Arctopsyche",23,"Genus","Arctopsyche",1
"3892",175239,499,"Hydropsyche",23,"Genus","Hydropsyche",7
"3893",175239,519,"Lepidostoma",23,"Genus","Lepidostoma",2
"3894",175239,531,"Apatania",23,"Genus","Apatania",7
"3895",175239,549,"Neophylax",23,"Genus","Neophylax",16
"3896",175239,633,"Hydrobiidae",19,"Family","Hydrobiidae",1
"3897",175239,806,"Epeorus longimanus",25,"Species","Epeorus longimanus",3
"3898",175239,834,"Diphetor hageni",25,"Species","Diphetor",1
"3899",175239,837,"Calineuria californica",25,"Species","Calineuria",3
"3900",175239,909,"Zapada cinctipes",25,"Species","Zapada  cinctipes",25
"3901",175239,1188,"Despaxia augusta",25,"Species","Despaxia",3
"3902",175239,1190,"Visoka cataractae",25,"Species","Visoka",1
"3903",175239,1267,"Pteronarcys princeps",25,"Species","Pteronarcys  princeps",1
"3904",175239,1305,"Tanytarsini",21,"Tribe","Chironominae",40
"3905",175239,1668,"Rhyacophila betteni group",30,"Species group","Rhyacophila  Betteni  group",8
"3906",175239,2348,"Polycelis coronata",25,"Species","Polycelis",6
"3907",175239,2394,"Epeorus grandis/permagnus",30,"Species group","Epeorus grandis/permagnus group",1
"3908",175239,2761,"Baetis tricaudatus group",30,"Species group","Baetis",73
"3909",175239,2789,"Acari",10,"SubClass","Arachnida",9
"3910",175241,122,"Ampumixis",23,"Genus","Ampumixis",5
"3911",175241,128,"Heterlimnius",23,"Genus","Heterlimnius",5
"3912",175241,144,"Zaitzevia",23,"Genus","Zaitzevia",1
"3913",175241,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",13
"3914",175241,223,"Simulium",23,"Genus","Simulium",6
"3915",175241,237,"Dicranota",23,"Genus","Dicranota",1
"3916",175241,241,"Hexatoma",23,"Genus","Hexatoma",1
"3917",175241,267,"Drunella doddsii",25,"Species","Drunella  doddsii",26
"3918",175241,279,"Cinygmula",23,"Genus","Cinygmula",4
"3919",175241,282,"Ironodes",23,"Genus","Ironodes",3
"3920",175241,285,"Rhithrogena",23,"Genus","Rhithrogena",23
"3921",175241,292,"Paraleptophlebia",23,"Genus","Paraleptophlebia",5
"3922",175241,419,"Sweltsa",23,"Genus","Sweltsa",6
"3923",175241,484,"Micrasema",23,"Genus","Micrasema",5
"3924",175241,496,"Arctopsyche",23,"Genus","Arctopsyche",1
"3925",175241,499,"Hydropsyche",23,"Genus","Hydropsyche",14
"3926",175241,519,"Lepidostoma",23,"Genus","Lepidostoma",72
"3927",175241,633,"Hydrobiidae",19,"Family","Hydrobiidae",1
"3928",175241,837,"Calineuria californica",25,"Species","Calineuria",4
"3929",175241,838,"Hesperoperla pacifica",25,"Species","Hesperoperla  pacifica",3
"3930",175241,909,"Zapada cinctipes",25,"Species","Zapada  cinctipes",12
"3931",175241,1006,"Rhithrogena robusta",25,"Species","Rhithrogena",4
"3932",175241,1305,"Tanytarsini",21,"Tribe","Chironominae",7
"3933",175241,1443,"Zapada frigida",25,"Species","Zapada  frigida",1
"3934",175241,1498,"Rhyacophila narvae",25,"Species","Rhyacophila  narvae",1
"3935",175241,1535,"Ceratopogoninae",20,"SubFamily","Ceratopogoninae",2
"3936",175241,1668,"Rhyacophila betteni group",30,"Species group","Rhyacophila  Betteni  group",3
"3937",175241,1675,"Chironomini",21,"Tribe","Chironominae",1
"3938",175241,1708,"Rhyacophila hyalinata group",30,"Species group","Rhyacophila  Hyalinata  group",2
"3939",175241,2348,"Polycelis coronata",25,"Species","Polycelis",3
"3940",175241,2394,"Epeorus grandis/permagnus",30,"Species group","Epeorus grandis/permagnus group",11
"3941",175241,2761,"Baetis tricaudatus group",30,"Species group","Baetis",41
"3942",175241,2789,"Acari",10,"SubClass","Arachnida",13
"3943",175243,128,"Heterlimnius",23,"Genus","Heterlimnius",3
"3944",175243,130,"Lara",23,"Genus","Lara",1
"3945",175243,144,"Zaitzevia",23,"Genus","Zaitzevia",7
"3946",175243,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",19
"3947",175243,198,"Dixa",23,"Genus","Dixa",4
"3948",175243,237,"Dicranota",23,"Genus","Dicranota",7
"3949",175243,241,"Hexatoma",23,"Genus","Hexatoma",6
"3950",175243,246,"Pilaria",23,"Genus","Pilaria",1
"3951",175243,250,"Baetis",23,"Genus","Baetis",11
"3952",175243,267,"Drunella doddsii",25,"Species","Drunella  doddsii",1
"3953",175243,278,"Cinygma",23,"Genus","Cinygma",1
"3954",175243,279,"Cinygmula",23,"Genus","Cinygmula",20
"3955",175243,282,"Ironodes",23,"Genus","Ironodes",2
"3956",175243,285,"Rhithrogena",23,"Genus","Rhithrogena",1
"3957",175243,292,"Paraleptophlebia",23,"Genus","Paraleptophlebia",2
"3958",175243,303,"Ameletus",23,"Genus","Ameletus",16
"3959",175243,419,"Sweltsa",23,"Genus","Sweltsa",31
"3960",175243,431,"Malenka",23,"Genus","Malenka",8
"3961",175243,441,"Soliperla",23,"Genus","Soliperla",3
"3962",175243,443,"Yoraperla",23,"Genus","Yoraperla",26
"3963",175243,450,"Doroneuria",23,"Genus","Doroneuria",10
"3964",175243,491,"Glossosoma",23,"Genus","Glossosoma",3
"3965",175243,502,"Parapsyche",23,"Genus","Parapsyche",5
"3966",175243,519,"Lepidostoma",23,"Genus","Lepidostoma",2
"3967",175243,550,"Oligophlebodes",23,"Genus","Oligophlebodes",3
"3968",175243,670,"Acneus",23,"Genus","Acneus",1
"3969",175243,671,"Atrichopogon",23,"Genus","Forcipomyiinae",2
"3970",175243,834,"Diphetor hageni",25,"Species","Diphetor",27
"3971",175243,909,"Zapada cinctipes",25,"Species","Zapada  cinctipes",4
"3972",175243,1188,"Despaxia augusta",25,"Species","Despaxia",2
"3973",175243,1219,"Hydraena",23,"Genus","Hydraena",1
"3974",175243,1280,"Zapada columbiana",25,"Species","Zapada  columbiana",5
"3975",175243,1305,"Tanytarsini",21,"Tribe","Chironominae",40
"3976",175243,1668,"Rhyacophila betteni group",30,"Species group","Rhyacophila  Betteni  group",1
"3977",175243,1708,"Rhyacophila hyalinata group",30,"Species group","Rhyacophila  Hyalinata  group",1
"3978",175243,1830,"Meringodixa chalonensis",25,"Species","Meringodixa",4
"3979",175243,2331,"Rhyacophila pellisa/valuma",30,"Species group","Rhyacophila  pellisa  valuma",1
"3980",175243,2348,"Polycelis coronata",25,"Species","Polycelis",4
"3981",175243,2761,"Baetis tricaudatus group",30,"Species group","Baetis",9
"3982",175243,2789,"Acari",10,"SubClass","Arachnida",5
"3983",175247,176,"Blephariceridae",19,"Family","Blephariceridae",1
"3984",175247,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",16
"3985",175247,213,"Glutops",23,"Genus","Glutops",1
"3986",175247,250,"Baetis",23,"Genus","Baetis",15
"3987",175247,267,"Drunella doddsii",25,"Species","Drunella  doddsii",11
"3988",175247,279,"Cinygmula",23,"Genus","Cinygmula",12
"3989",175247,282,"Ironodes",23,"Genus","Ironodes",5
"3990",175247,285,"Rhithrogena",23,"Genus","Rhithrogena",23
"3991",175247,292,"Paraleptophlebia",23,"Genus","Paraleptophlebia",7
"3992",175247,303,"Ameletus",23,"Genus","Ameletus",7
"3993",175247,415,"Kathroperla",23,"Genus","Kathroperla",1
"3994",175247,419,"Sweltsa",23,"Genus","Sweltsa",7
"3995",175247,424,"Moselia",23,"Genus","Moselia",1
"3996",175247,443,"Yoraperla",23,"Genus","Yoraperla",45
"3997",175247,484,"Micrasema",23,"Genus","Micrasema",16
"3998",175247,502,"Parapsyche",23,"Genus","Parapsyche",5
"3999",175247,519,"Lepidostoma",23,"Genus","Lepidostoma",4
"4000",175247,689,"Thaumaleidae",19,"Family","Thaumaleidae",1
"4001",175247,836,"Drunella spinifera",25,"Species","Drunella  grandis  spinifera",1
"4002",175247,1180,"Drunella coloradensis/flavilinea",30,"Species group","Drunella  coloradensis  flavilinea",5
"4003",175247,1188,"Despaxia augusta",25,"Species","Despaxia",2
"4004",175247,1190,"Visoka cataractae",25,"Species","Visoka",1
"4005",175247,1280,"Zapada columbiana",25,"Species","Zapada  columbiana",8
"4006",175247,1305,"Tanytarsini",21,"Tribe","Chironominae",8
"4007",175247,1416,"Epeorus deceptivus",25,"Species","Epeorus deceptivus",16
"4008",175247,1668,"Rhyacophila betteni group",30,"Species group","Rhyacophila  Betteni  group",2
"4009",175247,2394,"Epeorus grandis/permagnus",30,"Species group","Epeorus grandis/permagnus group",20
"4010",175247,2761,"Baetis tricaudatus group",30,"Species group","Baetis",56
"4011",175247,2789,"Acari",10,"SubClass","Arachnida",3
"4012",175268,128,"Heterlimnius",23,"Genus","Heterlimnius",2
"4013",175268,144,"Zaitzevia",23,"Genus","Zaitzevia",4
"4014",175268,183,"Diamesinae",20,"SubFamily","Diamesinae",2
"4015",175268,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",32
"4016",175268,187,"Tanypodinae",20,"SubFamily","Tanypodinae",7
"4017",175268,215,"Maruina",23,"Genus","Psychodidae",1
"4018",175268,250,"Baetis",23,"Genus","Baetis",77
"4019",175268,267,"Drunella doddsii",25,"Species","Drunella  doddsii",1
"4020",175268,279,"Cinygmula",23,"Genus","Cinygmula",15
"4021",175268,285,"Rhithrogena",23,"Genus","Rhithrogena",2
"4022",175268,292,"Paraleptophlebia",23,"Genus","Paraleptophlebia",9
"4023",175268,303,"Ameletus",23,"Genus","Ameletus",1
"4024",175268,443,"Yoraperla",23,"Genus","Yoraperla",2
"4025",175268,450,"Doroneuria",23,"Genus","Doroneuria",1
"4026",175268,464,"Megarcys",23,"Genus","Megarcys",1
"4027",175268,484,"Micrasema",23,"Genus","Micrasema",4
"4028",175268,499,"Hydropsyche",23,"Genus","Hydropsyche",2
"4029",175268,578,"Polycentropus",23,"Genus","Polycentropodidae",4
"4030",175268,806,"Epeorus longimanus",25,"Species","Epeorus longimanus",10
"4031",175268,834,"Diphetor hageni",25,"Species","Diphetor",42
"4032",175268,837,"Calineuria californica",25,"Species","Calineuria",1
"4033",175268,838,"Hesperoperla pacifica",25,"Species","Hesperoperla  pacifica",2
"4034",175268,1180,"Drunella coloradensis/flavilinea",30,"Species group","Drunella  coloradensis  flavilinea",1
"4035",175268,1186,"Orohermes crepusculus",25,"Species","Corydalidae",2
"4036",175268,1188,"Despaxia augusta",25,"Species","Despaxia",1
"4037",175268,1190,"Visoka cataractae",25,"Species","Visoka",1
"4038",175268,1305,"Tanytarsini",21,"Tribe","Chironominae",8
"4039",175268,1498,"Rhyacophila narvae",25,"Species","Rhyacophila  narvae",2
"4040",175268,1668,"Rhyacophila betteni group",30,"Species group","Rhyacophila  Betteni  group",1
"4041",175268,1675,"Chironomini",21,"Tribe","Chironominae",22
"4042",175268,1706,"Rhyacophila angelita group",30,"Species group","Rhyacophila  Angelita  group",1
"4043",175268,2348,"Polycelis coronata",25,"Species","Polycelis",1
"4044",175268,2761,"Baetis tricaudatus group",30,"Species group","Baetis",19
"4045",175268,2789,"Acari",10,"SubClass","Arachnida",5
"4046",175268,5846,"Ephemerella tibialis",25,"Species","Ephemerella  tibialis",12
"4047",175268,6099,"Oligoplectrum",23,"Genus","Brachycentrus (Oligoplectrum)",2
"4048",175283,135,"Optioservus",23,"Genus","Optioservus",2
"4049",175283,144,"Zaitzevia",23,"Genus","Zaitzevia",5
"4050",175283,176,"Blephariceridae",19,"Family","Blephariceridae",2
"4051",175283,223,"Simulium",23,"Genus","Simulium",180
"4052",175283,237,"Dicranota",23,"Genus","Dicranota",1
"4053",175283,267,"Drunella doddsii",25,"Species","Drunella  doddsii",1
"4054",175283,285,"Rhithrogena",23,"Genus","Rhithrogena",15
"4055",175283,431,"Malenka",23,"Genus","Malenka",4
"4056",175283,484,"Micrasema",23,"Genus","Micrasema",1
"4057",175283,491,"Glossosoma",23,"Genus","Glossosoma",1
"4058",175283,499,"Hydropsyche",23,"Genus","Hydropsyche",33
"4059",175283,823,"Cardiocladius",23,"Genus","Orthocladiinae",1
"4060",175283,837,"Calineuria californica",25,"Species","Calineuria",10
"4061",175283,838,"Hesperoperla pacifica",25,"Species","Hesperoperla  pacifica",2
"4062",175283,1073,"Ampumixis dispar",25,"Species","Ampumixis",1
"4063",175283,1077,"Ordobrevia nubifer",25,"Species","Ordobrevia",2
"4064",175283,1105,"Rheotanytarsus",23,"Genus","Chironominae",4
"4065",175283,1109,"Sublettea",23,"Genus","Chironominae",3
"4066",175283,1113,"Potthastia gaedii group",30,"Species group","Diamesinae",1
"4067",175283,1117,"Brillia",23,"Genus","Orthocladiinae",3
"4068",175283,1127,"Eukiefferiella brehmi group",30,"Species group","Orthocladiinae",2
"4069",175283,1150,"Parametriocnemus",23,"Genus","Orthocladiinae",1
"4070",175283,1301,"Polypedilum",23,"Genus","Chironominae",1
"4071",175283,1668,"Rhyacophila betteni group",30,"Species group","Rhyacophila  Betteni  group",1
"4072",175283,1669,"Cricotopus/Orthocladius",29,"Genus group","Orthocladiinae",2
"4073",175283,1672,"Micropsectra",23,"Genus","Chironominae",1
"4074",175283,2761,"Baetis tricaudatus group",30,"Species group","Baetis",16
"4075",175283,2789,"Acari",10,"SubClass","Arachnida",4
"4076",175284,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",43
"4077",175284,187,"Tanypodinae",20,"SubFamily","Tanypodinae",1
"4078",175284,198,"Dixa",23,"Genus","Dixa",1
"4079",175284,202,"Clinocera",23,"Genus","Clinocera",1
"4080",175284,206,"Wiedemannia",23,"Genus","Wiedemannia",1
"4081",175284,241,"Hexatoma",23,"Genus","Hexatoma",3
"4082",175284,267,"Drunella doddsii",25,"Species","Drunella  doddsii",2
"4083",175284,278,"Cinygma",23,"Genus","Cinygma",1
"4084",175284,279,"Cinygmula",23,"Genus","Cinygmula",3
"4085",175284,282,"Ironodes",23,"Genus","Ironodes",3
"4086",175284,285,"Rhithrogena",23,"Genus","Rhithrogena",56
"4087",175284,292,"Paraleptophlebia",23,"Genus","Paraleptophlebia",2
"4088",175284,303,"Ameletus",23,"Genus","Ameletus",1
"4089",175284,431,"Malenka",23,"Genus","Malenka",1
"4090",175284,441,"Soliperla",23,"Genus","Soliperla",1
"4091",175284,450,"Doroneuria",23,"Genus","Doroneuria",1
"4092",175284,488,"Agapetus",23,"Genus","Agapetus",36
"4093",175284,502,"Parapsyche",23,"Genus","Parapsyche",3
"4094",175284,519,"Lepidostoma",23,"Genus","Lepidostoma",4
"4095",175284,531,"Apatania",23,"Genus","Apatania",6
"4096",175284,567,"Dolophilodes",23,"Genus","Dolophilodes",1
"4097",175284,589,"Neothremma",23,"Genus","Neothremma",24
"4098",175284,671,"Atrichopogon",23,"Genus","Forcipomyiinae",7
"4099",175284,689,"Thaumaleidae",19,"Family","Thaumaleidae",1
"4100",175284,834,"Diphetor hageni",25,"Species","Diphetor",2
"4101",175284,837,"Calineuria californica",25,"Species","Calineuria",2
"4102",175284,909,"Zapada cinctipes",25,"Species","Zapada  cinctipes",32
"4103",175284,1180,"Drunella coloradensis/flavilinea",30,"Species group","Drunella  coloradensis  flavilinea",1
"4104",175284,1280,"Zapada columbiana",25,"Species","Zapada  columbiana",2
"4105",175284,1305,"Tanytarsini",21,"Tribe","Chironominae",12
"4106",175284,1478,"Parapsyche almota",25,"Species","Parapsyche",3
"4107",175284,1508,"Neophylax splendens",25,"Species","Neophylax",2
"4108",175284,1668,"Rhyacophila betteni group",30,"Species group","Rhyacophila  Betteni  group",2
"4109",175284,1928,"Ostracoda",9,"Class","Ostracoda",1
"4110",175284,2761,"Baetis tricaudatus group",30,"Species group","Baetis",31
"4111",175284,2789,"Acari",10,"SubClass","Arachnida",2
"4112",175284,5846,"Ephemerella tibialis",25,"Species","Ephemerella  tibialis",4
"4113",175284,6093,"Eurekapnia maculata",25,"Species","Capniinae",1
"4114",175289,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",10
"4115",175289,222,"Prosimulium",23,"Genus","Prosimulium",2
"4116",175289,237,"Dicranota",23,"Genus","Dicranota",1
"4117",175289,240,"Hesperoconopa",23,"Genus","Hesperoconopa",1
"4118",175289,267,"Drunella doddsii",25,"Species","Drunella  doddsii",128
"4119",175289,285,"Rhithrogena",23,"Genus","Rhithrogena",11
"4120",175289,303,"Ameletus",23,"Genus","Ameletus",1
"4121",175289,443,"Yoraperla",23,"Genus","Yoraperla",24
"4122",175289,464,"Megarcys",23,"Genus","Megarcys",3
"4123",175289,484,"Micrasema",23,"Genus","Micrasema",7
"4124",175289,535,"Cryptochia",23,"Genus","Cryptochia",2
"4125",175289,550,"Oligophlebodes",23,"Genus","Oligophlebodes",1
"4126",175289,589,"Neothremma",23,"Genus","Neothremma",23
"4127",175289,1180,"Drunella coloradensis/flavilinea",30,"Species group","Drunella  coloradensis  flavilinea",1
"4128",175289,1280,"Zapada columbiana",25,"Species","Zapada  columbiana",10
"4129",175289,1305,"Tanytarsini",21,"Tribe","Chironominae",2
"4130",175289,1505,"Rhyacophila vofixa group",30,"Species group","Rhyacophila  Vofixa  group",1
"4131",175289,1928,"Ostracoda",9,"Class","Ostracoda",1
"4132",175289,2348,"Polycelis coronata",25,"Species","Polycelis",11
"4133",175289,2361,"Rhyacophila vagrita group",30,"Species group","Rhyacophila  Vagrita  group",2
"4134",175289,2394,"Epeorus grandis/permagnus",30,"Species group","Epeorus grandis/permagnus group",19
"4135",175289,2529,"Baetis bicaudatus group",30,"Species group","Baetis",39
"4136",175292,118,"Oreodytes",23,"Genus","Oreodytes",1
"4137",175292,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",29
"4138",175292,187,"Tanypodinae",20,"SubFamily","Tanypodinae",5
"4139",175292,204,"Oreogeton",23,"Genus","Oreogeton",2
"4140",175292,213,"Glutops",23,"Genus","Glutops",1
"4141",175292,237,"Dicranota",23,"Genus","Dicranota",3
"4142",175292,241,"Hexatoma",23,"Genus","Hexatoma",1
"4143",175292,250,"Baetis",23,"Genus","Baetis",22
"4144",175292,267,"Drunella doddsii",25,"Species","Drunella  doddsii",74
"4145",175292,271,"Serratella",23,"Genus","Serratella",1
"4146",175292,279,"Cinygmula",23,"Genus","Cinygmula",4
"4147",175292,285,"Rhithrogena",23,"Genus","Rhithrogena",8
"4148",175292,292,"Paraleptophlebia",23,"Genus","Paraleptophlebia",5
"4149",175292,303,"Ameletus",23,"Genus","Ameletus",10
"4150",175292,419,"Sweltsa",23,"Genus","Sweltsa",1
"4151",175292,421,"Despaxia",23,"Genus","Despaxia",1
"4152",175292,424,"Moselia",23,"Genus","Moselia",2
"4153",175292,441,"Soliperla",23,"Genus","Soliperla",1
"4154",175292,443,"Yoraperla",23,"Genus","Yoraperla",26
"4155",175292,450,"Doroneuria",23,"Genus","Doroneuria",3
"4156",175292,464,"Megarcys",23,"Genus","Megarcys",2
"4157",175292,491,"Glossosoma",23,"Genus","Glossosoma",1
"4158",175292,502,"Parapsyche",23,"Genus","Parapsyche",2
"4159",175292,519,"Lepidostoma",23,"Genus","Lepidostoma",5
"4160",175292,538,"Ecclisomyia",23,"Genus","Ecclisomyia",20
"4161",175292,555,"Psychoglypha",23,"Genus","Psychoglypha",1
"4162",175292,837,"Calineuria californica",25,"Species","Calineuria",1
"4163",175292,1190,"Visoka cataractae",25,"Species","Visoka",3
"4164",175292,1267,"Pteronarcys princeps",25,"Species","Pteronarcys  princeps",1
"4165",175292,1280,"Zapada columbiana",25,"Species","Zapada  columbiana",2
"4166",175292,1305,"Tanytarsini",21,"Tribe","Chironominae",29
"4167",175292,1508,"Neophylax splendens",25,"Species","Neophylax",3
"4168",175292,1535,"Ceratopogoninae",20,"SubFamily","Ceratopogoninae",2
"4169",175292,2348,"Polycelis coronata",25,"Species","Polycelis",6
"4170",175292,2394,"Epeorus grandis/permagnus",30,"Species group","Epeorus grandis/permagnus group",1
"4171",175292,2761,"Baetis tricaudatus group",30,"Species group","Baetis",10
"4172",175292,2789,"Acari",10,"SubClass","Arachnida",8
"4173",175292,6102,"Plectrocnemia",23,"Genus","Polycentropodidae",3
"4174",175293,128,"Heterlimnius",23,"Genus","Heterlimnius",6
"4175",175293,135,"Optioservus",23,"Genus","Optioservus",2
"4176",175293,140,"Ordobrevia",23,"Genus","Ordobrevia",1
"4177",175293,144,"Zaitzevia",23,"Genus","Zaitzevia",2
"4178",175293,183,"Diamesinae",20,"SubFamily","Diamesinae",1
"4179",175293,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",84
"4180",175293,241,"Hexatoma",23,"Genus","Hexatoma",1
"4181",175293,271,"Serratella",23,"Genus","Serratella",9
"4182",175293,279,"Cinygmula",23,"Genus","Cinygmula",4
"4183",175293,303,"Ameletus",23,"Genus","Ameletus",15
"4184",175293,450,"Doroneuria",23,"Genus","Doroneuria",1
"4185",175293,549,"Neophylax",23,"Genus","Neophylax",2
"4186",175293,671,"Atrichopogon",23,"Genus","Forcipomyiinae",1
"4187",175293,806,"Epeorus longimanus",25,"Species","Epeorus longimanus",49
"4188",175293,834,"Diphetor hageni",25,"Species","Diphetor",6
"4189",175293,1180,"Drunella coloradensis/flavilinea",30,"Species group","Drunella  coloradensis  flavilinea",5
"4190",175293,1305,"Tanytarsini",21,"Tribe","Chironominae",2
"4191",175293,1707,"Rhyacophila alberta group",30,"Species group","Rhyacophila  Alberta  group",10
"4192",175293,1715,"Rhyacophila verrula group",30,"Species group","Rhyacophila  Verrula  group",1
"4193",175293,2139,"Wandesia",23,"Genus","Arachnida",1
"4194",175293,2331,"Rhyacophila pellisa/valuma",30,"Species group","Rhyacophila  pellisa  valuma",6
"4195",175293,2529,"Baetis bicaudatus group",30,"Species group","Baetis",20
"4196",175293,2761,"Baetis tricaudatus group",30,"Species group","Baetis",66
"4197",175293,2789,"Acari",10,"SubClass","Arachnida",3
"4198",175293,6093,"Eurekapnia maculata",25,"Species","Capniinae",2
"4199",175294,128,"Heterlimnius",23,"Genus","Heterlimnius",15
"4200",175294,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",82
"4201",175294,267,"Drunella doddsii",25,"Species","Drunella  doddsii",1
"4202",175294,279,"Cinygmula",23,"Genus","Cinygmula",13
"4203",175294,285,"Rhithrogena",23,"Genus","Rhithrogena",1
"4204",175294,303,"Ameletus",23,"Genus","Ameletus",20
"4205",175294,450,"Doroneuria",23,"Genus","Doroneuria",3
"4206",175294,646,"Pisidiidae",19,"Family","Pisidiidae",1
"4207",175294,806,"Epeorus longimanus",25,"Species","Epeorus longimanus",5
"4208",175294,834,"Diphetor hageni",25,"Species","Diphetor",2
"4209",175294,1180,"Drunella coloradensis/flavilinea",30,"Species group","Drunella  coloradensis  flavilinea",2
"4210",175294,1305,"Tanytarsini",21,"Tribe","Chironominae",1
"4211",175294,1707,"Rhyacophila alberta group",30,"Species group","Rhyacophila  Alberta  group",1
"4212",175294,1710,"Rhyacophila coloradensis group",30,"Species group","Rhyacophila  Coloradensis  group",1
"4213",175294,2331,"Rhyacophila pellisa/valuma",30,"Species group","Rhyacophila  pellisa  valuma",24
"4214",175294,2529,"Baetis bicaudatus group",30,"Species group","Baetis",120
"4215",175294,2761,"Baetis tricaudatus group",30,"Species group","Baetis",3
"4216",175294,2789,"Acari",10,"SubClass","Arachnida",5
"4217",175295,183,"Diamesinae",20,"SubFamily","Diamesinae",2
"4218",175295,184,"Orthocladiinae",20,"SubFamily","Orthocladiinae",22
"4219",175295,285,"Rhithrogena",23,"Genus","Rhithrogena",1
"4220",175295,472,"Pteronarcella",23,"Genus","Pteronarcella",9
"4221",175295,519,"Lepidostoma",23,"Genus","Lepidostoma",1
"4222",175295,536,"Dicosmoecus",23,"Genus","Dicosmoecus",1
"4223",175295,806,"Epeorus longimanus",25,"Species","Epeorus longimanus",16
"4224",175295,834,"Diphetor hageni",25,"Species","Diphetor",2
"4225",175295,1305,"Tanytarsini",21,"Tribe","Chironominae",154
"4226",175295,1456,"Rickera sorpta",25,"Species","Rickera",1
"4227",175295,1707,"Rhyacophila alberta group",30,"Species group","Rhyacophila  Alberta  group",3
"4228",175295,1710,"Rhyacophila coloradensis group",30,"Species group","Rhyacophila  Coloradensis  group",1
"4229",175295,1715,"Rhyacophila verrula group",30,"Species group","Rhyacophila  Verrula  group",3
"4230",175295,2331,"Rhyacophila pellisa/valuma",30,"Species group","Rhyacophila  pellisa  valuma",2
