sampleId,otuName2005,splitCount
174429,Optioservus,10
174429,Zaitzevia,3
174429,Chironominae,4
174429,Orthocladiinae,34
174429,Simulium,7
174429,Antocha,5
174429,Baetis,38
174429,Leptophlebiidae,1
174429,Pteronarcys,1
174429,Brachycentrus,17
174429,Hydropsyche,9
174429,Lepidostoma,1
174429,Neophylax,1
174429,Wormaldia,14
174429,Planorbidae,2
174429,Diphetor_hageni,6
174429,Hesperoperla,28
174429,Epeorus,7
174429,Baetis,32
174429,Baetis,51
174440,Oligochaeta,2
174440,Zaitzevia,10
174440,Orthocladiinae,16
174440,Tabanidae,1
174440,Dicranota,2
174440,Baetis,6
174440,Attenella,2
174440,Drunella_doddsi,1
174440,Epeorus,1
174440,Heptagenia,3
174440,Rhithrogena,15
174440,Ameletus,3
174440,Sweltsa,8
174440,Malenka,3
174440,Doroneuria,4
174440,Pteronarcella,4
174440,Pteronarcys,1
174440,Micrasema,51
174440,Glossosoma,23
174440,Neophylax,13
174440,Chimarra,1
174440,Wormaldia,2
174440,Rhyacophila,1
174440,Nematoda,2
174440,Acentrella,16
174442,Optioservus,57
174442,Zaitzevia,20
174442,Chironominae,7
174442,Orthocladiinae,3
174442,Hexatoma,3
174442,Drunella_doddsi,1
174442,Serratella,1
174442,Sweltsa,1
174442,Doroneuria,1
174442,Pteronarcys,1
174442,Brachycentrus,72
174442,Glossosoma,20
174442,Hydropsyche,1
174442,Neophylax,30
174442,Dolophilodes,1
174442,Wormaldia,1
174442,Rhyacophila,1
174442,Acentrella,5
174511,Oligochaeta,13
174511,Narpus,1
174511,Orthocladiinae,37
174511,Tanypodinae,7
174511,Dixa,1
174511,Chelifera/,1
174511,Oreogeton,1
174511,Simulium,3
174511,Dicranota,1
174511,Hexatoma,1
174511,Drunella_doddsi,12
174511,Ironodes,4
174511,Rhithrogena,3
174511,Leptophlebiidae,11
174511,Sweltsa,13
174511,Yoraperla,12
174511,Doroneuria,8
174511,Megarcys,2
174511,Pteronarcys,1
174511,Micrasema,1
174511,Lepidostoma,4
174511,Apatania,2
174511,Corydalidae,4
174511,Despaxia,4
174511,Moselia,1
174511,Visoka,18
174511,Zapada,33
174511,Chironominae,46
174511,Rhyacophila,2
174511,Neophylax,1
174511,Rhyacophila,22
174511,Chironominae,1
174511,Rhyacophila,3
174511,Rhyacophila,1
174511,Baetis,19
174511,Rhyacophila,1
174511,Polycentropodidae,5
174530,Oligochaeta,6
174530,Orthocladiinae,40
174530,Tanypodinae,10
174530,Simulium,7
174530,Drunella_doddsi,1
174530,Serratella,1
174530,Cinygma,4
174530,Ironodes,3
174530,Leptophlebiidae,25
174530,Sweltsa,1
174530,Zapada,36
174530,Yoraperla,19
174530,Doroneuria,1
174530,Micrasema,1
174530,Lepidostoma,1
174530,Wormaldia,9
174530,Polycentropodidae,1
174530,Rhyacophila,3
174530,Hydrobiidae,2
174530,Diphetor_hageni,4
174530,Drunella_spinifera,21
174530,Calineuria,1
174530,Lara,2
174530,Despaxia,2
174530,Moselia,5
174530,Visoka,15
174530,Chironominae,63
174530,Neophylax,2
174530,Ceratopogoninae,1
174530,Forcipomyiinae,2
174530,Rhyacophila,1
174530,Chironominae,1
174530,Ostracoda,4
174530,Baetis,5
174547,Oligochaeta,5
174547,Heterlimnius,6
174547,Orthocladiinae,7
174547,Chelifera/,1
174547,Simulium,7
174547,Dicranota,1
174547,Hexatoma,1
174547,Caudatella,18
174547,Drunella_doddsi,18
174547,Ephemerella,1
174547,Ironodes,1
174547,Rhithrogena,44
174547,Leptophlebiidae,2
174547,Sweltsa,15
174547,Soliperla,1
174547,Yoraperla,17
174547,Doroneuria,1
174547,Megarcys,1
174547,Brachycentrus,1
174547,Micrasema,1
174547,Glossosoma,11
174547,Arctopsyche,1
174547,Ecclisomyia,1
174547,Neophylax,13
174547,Oligophlebodes,3
174547,Hydrobiidae,1
174547,Hydrobiidae,2
174547,Calineuria,1
174547,Lara,1
174547,Despaxia,1
174547,Visoka,4
174547,Pteronarcys,1
174547,Zapada,8
174547,Chironominae,6
174547,Rhyacophila,1
174547,Ceratopogoninae,1
174547,Rhyacophila,7
174547,Ostracoda,1
174547,Epeorus,35
174547,Baetis,47
174547,Ephemerella,2
174547,Polycentropodidae,3
174549,Ampumixis,1
174549,Heterlimnius,1
174549,Diamesinae,1
174549,Orthocladiinae,14
174549,Glutops,1
174549,Simulium,2
174549,Dicranota,1
174549,Hexatoma,1
174549,Ephemerella,1
174549,Rhithrogena,22
174549,Ameletus,3
174549,Sweltsa,9
174549,Yoraperla,32
174549,Doroneuria,12
174549,Megarcys,1
174549,Glossosoma,2
174549,Lepidostoma,2
174549,Apatania,3
174549,Rhyacophila,4
174549,Diphetor_hageni,24
174549,Calineuria,13
174549,Zapada,1
174549,Visoka,3
174549,Pteronarcys,3
174549,Chironominae,6
174549,Rhyacophila,7
174549,Neophylax,1
174549,Rhyacophila,10
174549,Rhyacophila,10
174549,Baetis,30
174549,Polycentropodidae,2
174571,Oligochaeta,24
174571,Ampumixis,1
174571,Heterlimnius,2
174571,Orthocladiinae,40
174571,Oreogeton,2
174571,Glutops,1
174571,Prosimulium,1
174571,Dicranota,4
174571,Hesperoconopa,2
174571,Drunella_doddsi,18
174571,Ironodes,33
174571,Rhithrogena,42
174571,Sweltsa,10
174571,Yoraperla,1
174571,Doroneuria,5
174571,Megarcys,1
174571,Micrasema,4
174571,Glossosoma,7
174571,Lepidostoma,1
174571,Apatania,1
174571,Wormaldia,4
174571,Rhyacophila,2
174571,Epeorus,2
174571,Drunella_coloradensis/flavilinea,1
174571,Zapada,3
174571,Lara,1
174571,Visoka,5
174571,Pteronarcys,6
174571,Zapada,6
174571,Chironominae,15
174571,Zapada,15
174571,Leptophlebiidae,1
174571,Rhyacophila,1
174571,Ceratopogoninae,2
174571,Forcipomyiinae,1
174571,Rhyacophila,2
174571,Rhyacophila,3
174571,Epeorus,12
174571,Baetis,15
174571,Polycentropodidae,3
174572,Oligochaeta,24
174572,Ampumixis,4
174572,Heterlimnius,2
174572,Orthocladiinae,15
174572,Simulium,3
174572,Caudatella,3
174572,Drunella_doddsi,8
174572,Cinygmula,1
174572,Epeorus,4
174572,Ironodes,1
174572,Rhithrogena,25
174572,Leptophlebiidae,3
174572,Megarcys,1
174572,Pteronarcys,1
174572,Micrasema,6
174572,Glossosoma,34
174572,Arctopsyche,2
174572,Hydropsyche,1
174572,Rhyacophila,2
174572,Nematoda,1
174572,Epeorus,1
174572,Drunella_spinifera,2
174572,Calineuria,3
174572,Zapada,2
174572,Despaxia,1
174572,Chironominae,82
174572,Rhyacophila,1
174572,Rhyacophila,1
174572,Epeorus,5
174572,Baetis,61
174575,Oligochaeta,3
174575,Diamesinae,1
174575,Orthocladiinae,14
174575,Tanypodinae,1
174575,Clinocera,1
174575,Caudatella,6
174575,Drunella_doddsi,3
174575,Rhithrogena,3
174575,Ameletus,2
174575,Sweltsa,7
174575,Moselia,4
174575,Yoraperla,103
174575,Isoperla,5
174575,Megarcys,2
174575,Micrasema,13
174575,Lepidostoma,1
174575,Ecclisomyia,2
174575,Pisidiidae,2
174575,Ecclisocosmoecus,4
174575,Zapada,2
174575,Visoka,10
174575,Zapada,38
174575,Chironominae,4
174575,Leptophlebiidae,41
174575,Rhyacophila,21
174575,Rhyacophila,1
174575,Epeorus,3
174575,Baetis,2
174575,Polycentropodidae,1
174578,Oligochaeta,35
174578,Narpus,1
174578,Diamesinae,4
174578,Orthocladiinae,40
174578,Chelifera/,1
174578,Hemerodromia,3
174578,Glutops,4
174578,Simulium,1
174578,Dicranota,3
174578,Drunella_doddsi,25
174578,Cinygmula,13
174578,Rhithrogena,46
174578,Ameletus,3
174578,Capniidae,30
174578,Sweltsa,2
174578,Isoperla,1
174578,Megarcys,11
174578,Rhyacophila,3
174578,Drunella_coloradensis/flavilinea,3
174578,Despaxia,5
174578,Visoka,2
174578,Chironominae,6
174578,Zapada,10
174578,Neothremma,2
174578,Rhyacophila,5
174578,Rhyacophila,9
174578,Baetis,17
174578,Phryganeidae,14
174578,Polycentropodidae,1
174579,Dytiscidae,1
174579,Cleptelmis,3
174579,Orthocladiinae,46
174579,Tanypodinae,5
174579,Chelifera/,2
174579,Hemerodromia,8
174579,Simulium,3
174579,Ameletus,10
174579,Gomphidae,2
174579,Sweltsa,3
174579,Yoraperla,59
174579,Isoperla,2
174579,Micrasema,4
174579,Glossosoma,1
174579,Hydropsyche,1
174579,Lepidostoma,60
174579,Rhyacophila,2
174579,Pisidiidae,7
174579,Diphetor_hageni,1
174579,Drunella_spinifera,5
174579,Calineuria,5
174579,Hesperoperla,5
174579,Zapada,24
174579,Caudatella,3
174579,Chironominae,22
174579,Leptophlebiidae,10
174579,Baetis,6
174580,Oligochaeta,1
174580,Heterlimnius,13
174580,Narpus,1
174580,Optioservus,10
174580,Zaitzevia,20
174580,Diamesinae,6
174580,Orthocladiinae,19
174580,Glutops,2
174580,Simulium,4
174580,Antocha,16
174580,Drunella_doddsi,12
174580,Rhithrogena,16
174580,Leptophlebiidae,14
174580,Sweltsa,19
174580,Zapada,12
174580,Skwala,5
174580,Micrasema,1
174580,Glossosoma,3
174580,Hydropsyche,13
174580,Agraylea,4
174580,Ochrotrichia,1
174580,Wormaldia,1
174580,Rhyacophila,3
174580,Calineuria,7
174580,Hesperoperla,1
174580,Timpanoga_hecuba,1
174580,Visoka,3
174580,Chironominae,57
174580,Rhyacophila,3
174580,Rhyacophila,1
174580,Rhyacophila,1
174580,Baetis,16
174580,Ephemerella,14
174586,Oligochaeta,6
174586,Heterlimnius,1
174586,Optioservus,7
174586,Zaitzevia,1
174586,Diamesinae,1
174586,Orthocladiinae,36
174586,Chelifera/,3
174586,Antocha,2
174586,Hexatoma,1
174586,Drunella_doddsi,7
174586,Cinygmula,58
174586,Epeorus,4
174586,Rhithrogena,1
174586,Capniidae,1
174586,Sweltsa,5
174586,Skwala,4
174586,Brachycentrus,25
174586,Micrasema,1
174586,Glossosoma,35
174586,Arctopsyche,6
174586,Lepidostoma,29
174586,Dolophilodes,1
174586,Calineuria,2
174586,Hesperoperla,2
174586,Zapada,6
174586,Acentrella,1
174586,Caudatella,1
174586,Lara,1
174586,Chironominae,39
174586,Leptophlebiidae,1
174586,Rhyacophila,3
174586,Chironominae,1
174586,Baetis,7
174586,Capniidae,1
174591,Heterlimnius,1
174591,Zaitzevia,8
174591,Atherix,4
174591,Orthocladiinae,5
174591,Clinocera,4
174591,Simulium,136
174591,Antocha,4
174591,Drunella_doddsi,3
174591,Cinygmula,5
174591,Rhithrogena,4
174591,Sweltsa,9
174591,Pteronarcys,1
174591,Glossosoma,35
174591,Arctopsyche,2
174591,Hydropsyche,21
174591,Lepidostoma,6
174591,Rhyacophila,2
174591,Nematoda,1
174591,Calineuria,1
174591,Hesperoperla,3
174591,Acentrella,4
174591,Drunella_grandis,2
174591,Chironominae,12
174591,Epeorus,2
174591,Baetis,25
174596,Oligochaeta,6
174596,Heterlimnius,4
174596,Ordobrevia,4
174596,Zaitzevia,8
174596,Diamesinae,2
174596,Orthocladiinae,10
174596,Tanypodinae,2
174596,Dixa,2
174596,Glutops,2
174596,Simulium,9
174596,Antocha,3
174596,Epeorus,1
174596,Ironodes,1
174596,Nixe/Leucocruta,9
174596,Rhithrogena,33
174596,Leptophlebiidae,17
174596,Capniidae,1
174596,Sweltsa,9
174596,Glossosoma,1
174596,Hydropsyche,1
174596,Lepidostoma,1
174596,Wormaldia,8
174596,Rhyacophila,4
174596,Nematoda,1
174596,Diphetor_hageni,7
174596,Calineuria,12
174596,Hesperoperla,8
174596,Zapada,27
174596,Visoka,8
174596,Pteronarcys,1
174596,Chironominae,60
174596,Rhyacophila,3
174596,Rhyacophila,2
174596,Baetis,29
174596,Ephemerella,1
174596,Capniidae,2
174596,Phryganeidae,1
174605,Oligochaeta,8
174605,Trombidiformes,2
174605,Dixa,4
174605,Chelifera/,1
174605,Glutops,1
174605,Hesperoconopa,1
174605,Drunella_doddsi,2
174605,Ephemerella,21
174605,Cinygma,2
174605,Cinygmula,24
174605,Ironodes,2
174605,Rhithrogena,10
174605,Leptophlebiidae,8
174605,Ameletus,8
174605,Capniidae,2
174605,Sweltsa,5
174605,Nemoura,1
174605,Zapada,16
174605,Yoraperla,39
174605,Ecclisocosmoecus,1
174605,Neothremma,1
174605,Nematoda,17
174605,Caudatella,16
174605,Diamesinae,1
174605,Diamesinae,5
174605,Diamesinae,2
174605,Orthocladiinae,1
174605,Orthocladiinae,1
174605,Orthocladiinae,2
174605,Orthocladiinae,3
174605,Orthocladiinae,1
174605,Orthocladiinae,9
174605,Podonominae,1
174605,Drunella_coloradensis/flavilinea,1
174605,Visoka,1
174605,Zapada,29
174605,Rhyacophila,5
174605,Rhyacophila,19
174605,Rhyacophila,4
174605,Orthocladiinae,2
174605,Chironominae,3
174605,Ostracoda,2
174605,Trombidiformes,3
174605,Trombidiformes,3
174605,Orthocladiinae,1
174605,Orthocladiinae,3
174605,Rhyacophila,1
174605,Epeorus,1
174605,Baetis,1
174605,Capniidae,1
174605,Polycentropodidae,2
174618,Oligochaeta,1
174618,Trombidiformes,3
174618,Trombidiformes,1
174618,Narpus,1
174618,Chelifera/,14
174618,Glutops,2
174618,Prosimulium,6
174618,Hesperoconopa,1
174618,Serratella,1
174618,Cinygmula,5
174618,Rhithrogena,1
174618,Capniidae,1
174618,Sweltsa,6
174618,Zapada,2
174618,Yoraperla,36
174618,Doroneuria,1
174618,Micrasema,2
174618,Glossosoma,1
174618,Rhyacophila,1
174618,Pisidiidae,5
174618,Nematoda,19
174618,Drunella_spinifera,2
174618,Orthocladiinae,2
174618,Zapada,1
174618,Chironominae,5
174618,Diamesinae,1
174618,Orthocladiinae,1
174618,Orthocladiinae,1
174618,Orthocladiinae,1
174618,Orthocladiinae,2
174618,Orthocladiinae,15
174618,Orthocladiinae,4
174618,Orthocladiinae,2
174618,Orthocladiinae,15
174618,Drunella_coloradensis/flavilinea,1
174618,Visoka,8
174618,Rhyacophila,3
174618,Zapada,2
174618,Rhyacophila,7
174618,Orthocladiinae,25
174618,Chironominae,26
174618,Orthocladiinae,1
174618,Orthocladiinae,1
174618,Trombidiformes,1
174618,Trombidiformes,1
174618,Trombidiformes,3
174618,Trombidiformes,1
174618,Orthocladiinae,11
174618,Orthocladiinae,39
174618,Baetis,6
174618,Ephemerella,1
174618,Polycentropodidae,1
174628,Oligochaeta,10
174628,Trombidiformes,5
174628,Trombidiformes,2
174628,Dytiscidae,2
174628,Optioservus,45
174628,Zaitzevia,12
174628,Chelifera/,1
174628,Antocha,4
174628,Ephemerella,2
174628,Sweltsa,4
174628,Micrasema,26
174628,Wormaldia,2
174628,Nematoda,4
174628,Diphetor_hageni,2
174628,Orthocladiinae,27
174628,Chironominae,1
174628,Chironominae,1
174628,Diamesinae,1
174628,Diamesinae,26
174628,Orthocladiinae,1
174628,Orthocladiinae,1
174628,Chironominae,3
174628,Chironominae,4
174628,Ceratopogoninae,1
174628,Orthocladiinae,2
174628,Chironominae,3
174628,Ostracoda,11
174628,Orthocladiinae,66
174628,Ephemerella,1
174628,Capniidae,30
174636,Oligochaeta,8
174636,Trombidiformes,1
174636,Trombidiformes,1
174636,Orthocladiinae,1
174636,Clinocera,1
174636,Glutops,1
174636,Prosimulium,3
174636,Dicranota,2
174636,Baetis,3
174636,Ephemerella,8
174636,Sweltsa,1
174636,Yoraperla,3
174636,Isoperla,1
174636,Setvena,1
174636,Lepidostoma,1
174636,Dolophilodes,2
174636,Rhyacophila,2
174636,Nematoda,23
174636,Orthocladiinae,9
174636,Chironominae,13
174636,Orthocladiinae,1
174636,Orthocladiinae,2
174636,Orthocladiinae,24
174636,Orthocladiinae,96
174636,Orthocladiinae,5
174636,Tanypodinae,2
174636,Tanypodinae,2
174636,Visoka,1
174636,Zapada,10
174636,Ceratopogoninae,2
174636,Orthocladiinae,4
174636,Chironominae,6
174636,Ostracoda,39
174636,Trombidiformes,12
174636,Trombidiformes,2
174636,Orthocladiinae,6
174636,Tanypodinae,1
174686,Orthocladiinae,19
174686,Tanypodinae,1
174686,Chelifera/,1
174686,Drunella_doddsi,1
174686,Cinygmula,2
174686,Rhithrogena,6
174686,Sweltsa,4
174686,Soyedina,8
174686,Soliperla,6
174686,Yoraperla,4
174686,Doroneuria,9
174686,Megarcys,1
174686,Glossosoma,1
174686,Lepidostoma,1
174686,Neophylax,1
174686,Calineuria,1
174686,Despaxia,1
174686,Chironominae,1
174686,Kathroperla,1
174686,Neophylax,3
174686,Ceratopogoninae,1
174686,Forcipomyiinae,1
174686,Rhyacophila,3
174686,Meringodixa,1
174686,Baetis,16
174687,Oligochaeta,21
174687,Orthocladiinae,44
174687,Tanypodinae,1
174687,Simulium,3
174687,Dicranota,9
174687,Hexatoma,1
174687,Drunella_doddsi,8
174687,Cinygmula,1
174687,Ironodes,1
174687,Rhithrogena,71
174687,Ameletus,1
174687,Sweltsa,2
174687,Yoraperla,1
174687,Micrasema,1
174687,Glossosoma,24
174687,Arctopsyche,4
174687,Hydropsyche,1
174687,Lepidostoma,2
174687,Apatania,1
174687,Drunella_coloradensis/flavilinea,1
174687,Calineuria,6
174687,Zapada,13
174687,Despaxia,1
174687,Pteronarcys,1
174687,Chironominae,43
174687,Rhyacophila,3
174687,Chironominae,3
174687,Rhyacophila,1
174687,Epeorus,1
174687,Baetis,28
174687,Ephemerella,2
174688,Diamesinae,4
174688,Orthocladiinae,4
174688,Drunella_doddsi,1
174688,Zapada,2
174688,Megarcys,2
174688,Oligophlebodes,1
174688,Neothremma,1
174688,Rhithrogena,4
174688,Chironominae,1
174688,Rhyacophila,4
174688,Epeorus,10
174688,Baetis,13
174740,Amphizoa,3
174740,Heterlimnius,21
174740,Orthocladiinae,5
174740,Tanypodinae,4
174740,Dixa,3
174740,Simulium,5
174740,Pilaria,8
174740,Caudatella,4
174740,Ephemerella,2
174740,Ironodes,8
174740,Leptophlebiidae,15
174740,Ameletus,1
174740,Capniidae,2
174740,Sweltsa,5
174740,Yoraperla,6
174740,Isoperla,7
174740,Setvena,1
174740,Micrasema,1
174740,Anagapetus,6
174740,Lepidostoma,4
174740,Wormaldia,3
174740,Pisidiidae,6
174740,Calineuria,1
174740,Despaxia,1
174740,Moselia,2
174740,Visoka,2
174740,Zapada,2
174740,Chironominae,6
174740,Zapada,5
174740,Rhyacophila,3
174740,Meringodixa,1
174740,Rhyacophila,2
174749,Oligochaeta,6
174749,Heterlimnius,5
174749,Orthocladiinae,1
174749,Dixa,2
174749,Prosimulium,1
174749,Simulium,1
174749,Caudatella,2
174749,Drunella_doddsi,3
174749,Cinygmula,1
174749,Ironodes,17
174749,Rhithrogena,1
174749,Leptophlebiidae,2
174749,Corydalidae,5
174749,Sweltsa,3
174749,Yoraperla,5
174749,Doroneuria,1
174749,Megarcys,1
174749,Micrasema,1
174749,Glossosoma,10
174749,Apatania,1
174749,Oligophlebodes,2
174749,Dolophilodes,1
174749,Nematoda,1
174749,Drunella_coloradensis/flavilinea,2
174749,Drunella_spinifera,63
174749,Lara,7
174749,Despaxia,1
174749,Zapada,2
174749,Chironominae,1
174749,Rhyacophila,2
174749,Rhyacophila,1
174749,Ceratopogoninae,1
174749,Rhyacophila,1
174749,Ostracoda,2
174749,Epeorus,110
174749,Baetis,2
174749,Rhyacophila,2
174749,Ephemerella,8
174749,Polycentropodidae,1
174791,Oligochaeta,1
174791,Trombidiformes,6
174791,Lara,1
174791,Orthocladiinae,1
174791,Dicranota,2
174791,Baetis,12
174791,Drunella_doddsi,15
174791,Serratella,3
174791,Cinygmula,2
174791,Ironodes,12
174791,Leptophlebiidae,3
174791,Ameletus,1
174791,Zapada,8
174791,Yoraperla,64
174791,Doroneuria,3
174791,Micrasema,7
174791,Anagapetus,10
174791,Lepidostoma,1
174791,Apatania,2
174791,Dolophilodes,1
174791,Polycentropodidae,1
174791,Rhyacophila,3
174791,Hydrobiidae,11
174791,Pisidiidae,2
174791,Nematoda,2
174791,Plumiperla,11
174791,Drunella_spinifera,1
174791,Calineuria,13
174791,Zapada,2
174791,Chironominae,1
174791,Chironominae,4
174791,Orthocladiinae,14
174791,Orthocladiinae,4
174791,Orthocladiinae,3
174791,Orthocladiinae,6
174791,Orthocladiinae,12
174791,Despaxia,1
174791,Visoka,6
174791,Zapada,5
174791,Neophylax,3
174791,Ceratopogoninae,1
174791,Rhyacophila,14
174791,Chironominae,3
174791,Trombidiformes,1
174791,Epeorus,1
174791,Baetis,19
174791,Polycentropodidae,1
174808,Oligochaeta,12
174808,Trombidiformes,4
174808,Narpus,1
174808,Optioservus,1
174808,Zaitzevia,1
174808,Dixa,1
174808,Chelifera/,1
174808,Simulium,2
174808,Dicranota,2
174808,Hexatoma,2
174808,Baetis,8
174808,Cinygma,1
174808,Cinygmula,3
174808,Ironodes,1
174808,Leptophlebiidae,2
174808,Sweltsa,7
174808,Zapada,8
174808,Isoperla,3
174808,Micrasema,25
174808,Lepidostoma,3
174808,Apatania,1
174808,Oligophlebodes,1
174808,Wormaldia,28
174808,Pisidiidae,1
174808,Nematoda,5
174808,Diphetor_hageni,2
174808,Orthocladiinae,2
174808,Zapada,4
174808,Chironominae,1
174808,Orthocladiinae,5
174808,Orthocladiinae,9
174808,Orthocladiinae,3
174808,Orthocladiinae,18
174808,Zapada,1
174808,Rhyacophila,1
174808,Rhyacophila,1
174808,Ceratopogoninae,1
174808,Rhyacophila,1
174808,Orthocladiinae,3
174808,Chironominae,76
174808,Orthocladiinae,2
174808,Tanypodinae,1
174808,Planorbidae,20
174808,Trombidiformes,3
174808,Trombidiformes,4
174808,Orthocladiinae,1
174808,Tanypodinae,9
174808,Baetis,8
174848,Oligochaeta,10
174848,Dytiscidae,1
174848,Heterlimnius,13
174848,Optioservus,20
174848,Zaitzevia,3
174848,Simulium,5
174848,Tabanidae,2
174848,Dicranota,2
174848,Hexatoma,2
174848,Drunella_doddsi,1
174848,Ephemerella,12
174848,Rhithrogena,1
174848,Leptophlebiidae,17
174848,Ameletus,8
174848,Sweltsa,8
174848,Skwala,6
174848,Amiocentrus,5
174848,Micrasema,2
174848,Pisidiidae,11
174848,Pisidiidae,3
174848,Nematoda,13
174848,Ptychopteridae,1
174848,Forcipomyiinae,1
174848,Diphetor_hageni,5
174848,Drunella_spinifera,5
174848,Calineuria,1
174848,Hesperoperla,1
174848,Zapada,8
174848,Drunella_grandis,3
174848,Chironominae,6
174848,Diamesinae,2
174848,Orthocladiinae,9
174848,Orthocladiinae,1
174848,Orthocladiinae,2
174848,Orthocladiinae,2
174848,Orthocladiinae,1
174848,Tanypodinae,2
174848,Chironominae,2
174848,Chironominae,1
174848,Ceratopogoninae,4
174848,Orthocladiinae,1
174848,Chironominae,54
174848,Orthocladiinae,1
174848,Cleptelmis,10
174848,Tanypodinae,3
174848,Ostracoda,3
174848,Orthocladiinae,2
174848,Trombidiformes,4
174848,Orthocladiinae,2
174848,Orthocladiinae,1
174848,Baetis,14
174848,Ephemerella,1
174848,Capniidae,2
174856,Oligochaeta,15
174856,Heterlimnius,1
174856,Orthocladiinae,1
174856,Wiedemannia,3
174856,Simulium,3
174856,Hexatoma,1
174856,Caudatella,15
174856,Drunella_doddsi,13
174856,Epeorus,8
174856,Rhithrogena,11
174856,Ameletus,1
174856,Sweltsa,1
174856,Yoraperla,9
174856,Doroneuria,2
174856,Amiocentrus,3
174856,Micrasema,13
174856,Glossosoma,3
174856,Dolophilodes,3
174856,Epeorus,1
174856,Drunella_spinifera,19
174856,Hesperoperla,1
174856,Chironominae,20
174856,Diamesinae,8
174856,Orthocladiinae,6
174856,Orthocladiinae,2
174856,Orthocladiinae,1
174856,Orthocladiinae,2
174856,Orthocladiinae,1
174856,Orthocladiinae,1
174856,Orthocladiinae,5
174856,Caudatella,1
174856,Visoka,1
174856,Zapada,3
174856,Zapada,1
174856,Ceratopogoninae,6
174856,Orthocladiinae,41
174856,Chironominae,22
174856,Orthocladiinae,1
174856,Orthocladiinae,2
174856,Rhyacophila,3
174856,Ostracoda,1
174856,Trombidiformes,1
174856,Trombidiformes,1
174856,Orthocladiinae,12
174856,Rhyacophila,1
174856,Epeorus,14
174856,Baetis,13
174856,Ephemerella,1
174856,Polycentropodidae,2
174900,Oligochaeta,4
174900,Heterlimnius,2
174900,Diamesinae,1
174900,Orthocladiinae,89
174900,Clinocera,2
174900,Glutops,1
174900,Simulium,9
174900,Antocha,1
174900,Caudatella,47
174900,Drunella_doddsi,8
174900,Ephemerella,3
174900,Cinygmula,2
174900,Rhithrogena,1
174900,Leptophlebiidae,9
174900,Sweltsa,1
174900,Yoraperla,33
174900,Doroneuria,2
174900,Isoperla,6
174900,Kogotus,1
174900,Pteronarcys,1
174900,Micrasema,2
174900,Glossosoma,3
174900,Lepidostoma,1
174900,Oligophlebodes,1
174900,Nematoda,5
174900,Epeorus,2
174900,Zapada,1
174900,Caudatella,1
174900,Visoka,1
174900,Zapada,6
174900,Chironominae,8
174900,Rhyacophila,8
174900,Trombidiformes,2
174900,Epeorus,1
174900,Baetis,34
174900,Rhyacophila,1
174932,Oligochaeta,2
174932,Dytiscidae,1
174932,Optioservus,1
174932,Hydrophilidae,1
174932,Orthocladiinae,42
174932,Tanypodinae,1
174932,Dixa,1
174932,Simulium,11
174932,Hexatoma,1
174932,Drunella_doddsi,2
174932,Ephemerella,5
174932,Cinygmula,34
174932,Leptophlebiidae,4
174932,Ameletus,10
174932,Sweltsa,1
174932,Isoperla,50
174932,Megarcys,4
174932,Micrasema,40
174932,Rhyacophila,3
174932,Nematoda,1
174932,Drunella_spinifera,6
174932,Zapada,26
174932,Caudatella,6
174932,Drunella_coloradensis/flavilinea,1
174932,Hydraenidae,1
174932,Hydraenidae,1
174932,Zapada,2
174932,Chironominae,15
174932,Rhyacophila,1
174932,Chironominae,1
174932,Baetis,20
174932,Ephemerella,5
174944,Trombidiformes,1
174944,Trombidiformes,1
174944,Trombidiformes,1
174944,Heterlimnius,39
174944,Narpus,4
174944,Glutops,4
174944,Simulium,1
174944,Cinygmula,5
174944,Leptophlebiidae,4
174944,Malenka,1
174944,Yoraperla,32
174944,Doroneuria,1
174944,Micrasema,8
174944,Lepidostoma,1
174944,Psychoglypha,1
174944,Rhyacophila,2
174944,Pisidiidae,3
174944,Nematoda,5
174944,Drunella_spinifera,1
174944,Chironominae,66
174944,Diamesinae,2
174944,Orthocladiinae,4
174944,Orthocladiinae,1
174944,Orthocladiinae,1
174944,Visoka,2
174944,Rhyacophila,3
174944,Neophylax,2
174944,Chironominae,1
174944,Cleptelmis,4
174944,Trombidiformes,4
174944,Tanypodinae,2
174944,Hydrobiidae,92
174944,Baetis,1
174961,Trombidiformes,1
174961,Trombidiformes,13
174961,Dubiraphia,2
174961,Heterlimnius,54
174961,Narpus,2
174961,Zaitzevia,4
174961,Clinocera,2
174961,Simulium,2
174961,Antocha,1
174961,Baetis,1
174961,Cinygmula,9
174961,Yoraperla,25
174961,Doroneuria,1
174961,Micrasema,52
174961,Wormaldia,1
174961,Rhyacophila,1
174961,Hydrobiidae,8
174961,Pisidiidae,2
174961,Drunella_spinifera,5
174961,Chironominae,32
174961,Chironominae,3
174961,Chironominae,9
174961,Diamesinae,3
174961,Orthocladiinae,2
174961,Orthocladiinae,1
174961,Orthocladiinae,1
174961,Orthocladiinae,5
174961,Tanypodinae,7
174961,Chironominae,1
174961,Rhyacophila,2
174961,Orthocladiinae,10
174961,Ostracoda,1
174961,Trombidiformes,1
174961,Trombidiformes,15
174961,Orthocladiinae,5
174961,Orthocladiinae,4
174961,Hydrobiidae,2
174961,Baetis,1
174961,Ephemerella,9
174963,Oligochaeta,1
174963,Trombidiformes,1
174963,Trombidiformes,4
174963,Trombidiformes,4
174963,Heterlimnius,19
